hotel_review_id,rating_overall
105912917,10
105912912,10
105912910,10
105912909,8
105912898,8
105912888,5
105912879,2
105912870,10
105912869,8
105912860,9
105912859,8
105912853,6
105912852,7
105912842,8
105912826,7
105912822,10
105912818,5
105912815,8
105912814,4
105912811,7
105912803,10
105912799,7
105912796,8
105912793,9
105912790,4
105912776,4
105912775,8
105912760,9
105912759,10
105912758,10
105912756,9
105912752,8
105912751,10
105912749,7
105912748,8
105912747,6
105912733,10
105912732,10
105912728,6
105912725,8
105912723,8
105912716,8
105912714,8
105912682,9
105912676,9
105912672,9
105912653,8
105912649,8
105912639,10
105912628,10
105912627,8
105912612,10
105912610,10
105912609,10
105912607,5
105912604,7
105912602,10
105912577,9
105912563,8
105912544,8
105912542,6
105912539,8
105912529,9
105912526,6
105912522,6
105912513,8
105912503,10
105912495,8
105912482,6
105912475,10
105912471,6
105912468,8
105912461,8
105912459,9
105912455,10
105912454,10
105912444,9
105912443,8
105912441,6
105912439,6
105912430,10
105912428,6
105912408,10
105912398,8
105912388,8
105912362,9
105912358,8
105912354,10
105912352,10
105912349,7
105912346,6
105912337,4
105912334,2
105912331,8
105912329,10
105912321,10
105912316,6
105912313,10
105912303,8
105912297,6
105912286,8
105912283,10
105912278,10
105912263,10
105912260,9
105912253,10
105912245,10
105912240,4
105912236,7
105912226,4
105912225,9
105912222,8
105912212,9
105912208,8
105912201,6
105912198,10
105912190,8
105912177,6
105912175,10
105912161,8
105912159,10
105912158,4
105912155,8
105912146,7
105912145,3
105912122,7
105912121,7
105912115,10
105912107,8
105912102,9
105912101,9
105912096,7
105912095,9
105912083,2
105912081,10
105912080,2
105912079,3
105912078,10
105912077,6
105912074,6
105912067,9
105912064,10
105912063,9
105909750,8
105909748,9
105909740,10
105909737,10
105909734,10
105909726,8
105909720,6
105909715,9
105909714,8
105909711,8
105909707,6
105909690,10
105909687,8
105909686,8
105909669,7
105909661,10
105909655,7
105909652,10
105909637,7
105909636,8
105909635,8
105909633,10
105909624,8
105909621,9
105909610,8
105909602,7
105909597,7
105909596,8
105909594,7
105909587,6
105909580,8
105909579,5
105909578,9
105909571,9
105909570,8
105909561,6
105909553,9
105909545,10
105909536,8
105909532,6
105909530,6
105909503,8
105909500,8
105909497,10
105909494,8
105909485,4
105909484,7
105909479,8
105909477,6
105909472,8
105909469,8
105909457,8
105909456,8
105909453,8
105909448,4
105909446,8
105909441,8
105909440,5
105909439,10
105909436,8
105909430,10
105909429,6
105909427,8
105909416,10
105909409,5
105909407,8
105909405,5
105909402,10
105909399,5
105909392,7
105909381,10
105909375,10
105909371,6
105909367,7
105909355,8
105909350,9
105909347,7
105909338,8
105909336,8
105909334,8
105909328,9
105909327,9
105909317,8
105909316,8
105909312,10
105909310,9
105909308,9
105909301,8
105909292,10
105909290,9
105909281,6
105909280,8
105909278,8
105909271,10
105909268,9
105909266,8
105909260,10
105909259,10
105909257,9
105909252,7
105909251,10
105909246,4
105909236,10
105909232,9
105909228,7
105909227,8
105909215,10
105909210,10
105909207,10
105909205,7
105909203,8
105909196,8
105909195,9
105909190,8
105909182,8
105909180,6
105909179,10
105909178,7
105909175,5
105909174,10
105909173,10
105909170,6
105909167,5
105909164,10
105909163,9
105909151,7
105909150,7
105909140,8
105909138,9
105909131,8
105909127,8
105909122,8
105909120,8
105909117,10
105909115,8
105909111,8
105909110,10
105909109,8
105909107,8
105909106,9
105909104,9
105909094,10
105909092,8
105909084,6
105909082,9
105909078,8
105909076,10
105909074,7
105909069,10
105909066,10
105909065,10
105909061,7
105909059,8
105909054,8
105909053,6
105909052,8
105909049,10
105909048,10
105909045,10
105909038,8
105909036,10
105909029,9
105909028,8
105909027,10
105909024,8
105909022,10
105909021,8
105909002,5
105909001,6
105909000,10
105908998,6
105908993,6
105908990,8
105908989,8
105908973,7
105908967,10
105908961,10
105908957,4
105908956,10
105908953,4
105908951,9
105908949,10
105908946,2
105908945,10
105908943,9
105908941,8
105908938,5
105908936,10
105908926,10
105908924,10
105908923,10
105908920,9
105908918,8
105908917,8
105908914,10
105908913,10
105908912,8
105908908,6
105908905,10
105908904,8
105908900,10
105908898,10
105908896,9
105908894,8
105908892,10
105908884,8
105908883,8
105908882,10
105908881,6
105908878,8
105908876,8
105908866,10
105908856,8
105908852,10
105908838,4
105908835,7
105908833,9
105908829,10
105908822,10
105908812,5
105908802,6
105908801,7
105908794,9
105908784,10
105908780,6
105908776,8
105908774,9
105908763,10
105908760,7
105908752,6
105908750,7
105908743,10
105908733,10
105908727,9
105908725,5
105908717,10
105908715,10
105908710,9
105908705,6
105908704,8
105908701,4
105908696,8
105908695,8
105908691,8
105908688,6
105908684,10
105908671,8
105908670,7
105908669,4
105908667,10
105908651,4
105908641,10
105908636,9
105908632,10
105908631,3
105908629,9
105908625,10
105908618,8
105915493,10
105915492,5
105915491,9
105915488,9
105915487,10
105915481,8
105915478,9
105915477,5
105915475,10
105915455,10
105915454,8
105915448,6
105915447,6
105915444,7
105915437,5
105915429,8
105915422,6
105915389,8
105915387,8
105915384,9
105915377,9
105915366,8
105915357,7
105915356,10
105915344,9
105915339,4
105915338,8
105915336,8
105915332,8
105915328,8
105915318,8
105915303,7
105915301,5
105915299,9
105915293,6
105915290,6
105915279,8
105915274,8
105915273,10
105915272,8
105915265,8
105915257,10
105915253,7
105915250,10
105915245,10
105915244,10
105915240,7
105915236,10
105915233,9
105915225,4
105915224,6
105915221,4
105915212,6
105915193,4
105915188,7
105915185,10
105915175,10
105915170,9
105915162,9
105915156,9
105915155,7
105915154,6
105915150,8
105915149,8
105915141,5
105915131,8
105915128,8
105915123,10
105915117,10
105915116,2
105915107,9
105915092,7
105915089,5
105915082,9
105915081,8
105915078,2
105915070,6
105915068,10
105915066,4
105915061,5
105915060,2
105915041,9
105915036,5
105915028,7
105915026,9
105915022,4
105915010,8
105915007,9
105915005,6
105914996,7
105914993,10
105914990,9
105914987,8
105914958,8
105914946,10
105914935,7
105914907,10
105914906,8
105914900,10
105914887,8
105914886,9
105914881,10
105914871,6
105914861,6
105914858,10
105914854,8
105914851,8
105914850,7
105914844,7
105914837,6
105914835,9
105914834,2
105914829,9
105914827,8
105914826,8
105914821,8
105914818,7
105914810,9
105914806,9
105914802,10
105914800,9
105914794,10
105914789,8
105914788,10
105914787,8
105914779,5
105914762,10
105914754,10
105914753,10
105914752,8
105914750,8
105914749,8
105914748,8
105914745,9
105914741,5
105914737,10
105914734,8
105914730,9
105914721,7
105914720,10
105914710,5
105914708,8
105914705,7
105914703,9
105914700,8
105914696,9
105914694,10
105914690,9
105914687,10
105914684,9
105914682,2
105914681,7
105914678,7
105914677,8
105914676,10
105914672,9
105914669,10
105914663,4
105914662,7
105914658,10
105914655,4
105914643,8
105914636,8
105914626,8
105914625,9
105914615,10
105914611,3
105914609,9
105914605,9
105914604,10
105914602,8
105914599,8
105914594,9
105914593,7
105914589,7
105914588,9
105914586,5
105914584,9
105914570,10
105914566,10
105914563,10
105914545,8
105914540,7
105914534,8
105914533,10
105914528,5
105914526,4
105914519,8
105914513,9
105914511,9
105914499,10
105914491,8
105914479,8
105914468,6
105914467,10
105914466,9
105914464,3
105914462,9
105914461,7
105914459,8
105914454,4
105914447,7
105914444,9
105914442,10
105914439,7
105914435,10
105914433,10
105914432,8
105914426,4
105914422,8
105914417,10
105914409,7
105914403,8
105914376,8
105914372,6
105914364,6
105914363,8
105914347,7
105914338,10
105914336,6
105914332,8
105914329,8
105914327,7
105914319,8
105914318,7
105914316,10
105914311,6
105914308,10
105914303,9
105914302,8
105914298,8
105914297,8
105914295,8
105914293,10
105914292,8
105914287,10
105914286,8
105914278,6
105914253,8
105914239,7
105914221,6
105914220,7
105914206,10
105914193,10
105914180,8
105914179,7
105914178,7
105914174,10
105914173,9
105914172,10
105914165,10
105914161,10
105914155,9
105914148,10
105914145,8
105914142,10
105914124,9
105914122,8
105914121,10
105914104,5
105914099,3
105914095,9
105914094,10
105914087,8
105914084,7
105914081,8
105914079,10
105914075,9
105914071,8
105914064,5
105914062,8
105914050,10
105914049,8
105914047,2
105914045,8
105914040,8
105914034,10
105914028,8
105914025,10
105914023,7
105914011,10
105914005,10
105914004,5
105914001,4
105913998,10
105913988,6
105913981,8
105913979,3
105913972,6
105913954,8
105913953,9
105913951,8
105913932,10
105913930,6
105913927,9
105913924,9
105913920,10
105913913,8
105913903,10
105913900,8
105913897,8
105913896,8
105913890,8
105913889,9
105913885,10
105913882,6
105913869,6
105913868,9
105913854,8
105913851,10
105913838,8
105913836,8
105913835,7
105913833,10
105913830,9
105913827,7
105913816,9
105913814,8
105913799,9
105913790,5
105913779,9
105913776,8
105913774,10
105913772,10
105913765,10
105913762,7
105913758,8
105913751,8
105913749,5
105913748,8
105913747,6
105913745,8
105913742,8
105913741,8
105913735,9
105913733,6
105913731,10
105913729,8
105913728,7
105913721,8
105913720,7
105913715,10
105913711,10
105913710,8
105913704,9
105913699,6
105913694,8
105913679,8
105913670,8
105913669,9
105913666,10
105913660,8
105913658,8
105913652,5
105913645,8
105913644,9
105913638,8
105913633,6
105913629,8
105913628,8
105913627,8
105913624,4
105913622,8
105913621,10
105913614,10
105913613,10
105913607,9
105913603,6
105913601,9
105913594,9
105913591,4
105913582,8
105913573,8
105913571,8
105913567,8
105913563,8
105913562,9
105913556,10
105913546,10
105913545,8
105913540,8
105913535,8
105913531,6
105913530,9
105913527,10
105913523,8
105913510,6
105913497,8
105913492,8
105913489,8
105913480,9
105913478,8
105913471,7
105913460,8
105913451,4
105913449,8
105913448,7
105913445,7
105913439,8
105913435,8
105913434,10
105913430,6
105913425,2
105913412,10
105913405,9
105913402,10
105913393,9
105913391,8
105913389,7
105913388,3
105913385,10
105913382,8
105913368,8
105913362,8
105913361,8
105913359,9
105913354,9
105913350,10
105913347,10
105913346,8
105913345,8
105913342,7
105913330,8
105913328,8
105913327,8
105913313,9
105913312,10
105913311,10
105913309,8
105913304,8
105913303,9
105913300,6
105913299,9
105913297,7
105913295,8
105913289,8
105913288,9
105913283,7
105913281,7
105913245,7
105913244,10
105913238,9
105913234,9
105913224,5
105913222,9
105913220,9
105913216,9
105913213,8
105913206,10
105918940,8
105918935,10
105918930,8
105918925,7
105918920,10
105918916,6
105918915,6
105918911,10
105918905,10
105918904,7
105918882,7
105918875,7
105918866,8
105918865,10
105918853,7
105918849,10
105918842,4
105918841,7
105918833,10
105918828,10
105918827,7
105918822,5
105918821,8
105918819,6
105918817,6
105918815,9
105918813,8
105918806,10
105918804,7
105918802,8
105918799,10
105918796,7
105918795,10
105918781,6
105918776,6
105918770,10
105918760,9
105918747,10
105918744,6
105918740,8
105918733,8
105918730,8
105918726,3
105918725,9
105918723,8
105918722,10
105918714,8
105918713,9
105918710,9
105918697,10
105918686,10
105918673,7
105918668,9
105918653,4
105918644,6
105918632,6
105918629,4
105918628,7
105918610,10
105918605,9
105918602,8
105918598,10
105918597,8
105918596,9
105918587,8
105918586,6
105918578,10
105918575,10
105918569,8
105918556,7
105918552,7
105918551,9
105918542,10
105918518,9
105918517,5
105918512,8
105918503,6
105918497,6
105918495,10
105918489,7
105918488,7
105918478,10
105918476,7
105918473,8
105918470,9
105918469,8
105918447,8
105918436,8
105918431,10
105918430,10
105918420,9
105918418,8
105918408,10
105918406,5
105918403,8
105918383,5
105918382,7
105918379,6
105918353,8
105918352,8
105918350,9
105918338,6
105918332,5
105918324,10
105918323,10
105918318,8
105918310,9
105918296,9
105918291,10
105918290,6
105918287,10
105918275,3
105918272,8
105918265,5
105918264,4
105918252,9
105918251,7
105918244,6
105918205,8
105918200,8
105918190,10
105918186,7
105918183,7
105918168,4
105918167,9
105918156,5
105918153,7
105918129,8
105918126,10
105918121,7
105918117,10
105918102,8
105918094,9
105918090,9
105918078,4
105918076,10
105918062,7
105918053,8
105918047,8
105918042,8
105918039,4
105918029,10
105918022,5
105918019,6
105918008,6
105917995,8
105917992,6
105917991,6
105917988,9
105917984,6
105917982,10
105917974,10
105917972,8
105917969,10
105917962,4
105917958,2
105917957,10
105917952,9
105917947,10
105917946,6
105917939,9
105917937,8
105917931,8
105917930,10
105917926,9
105917921,10
105917918,10
105917917,10
105917913,10
105917912,9
105917911,8
105917904,9
105917902,9
105917888,8
105917882,6
105917879,10
105917870,6
105917867,9
105917863,3
105917861,9
105917847,9
105917846,5
105917842,9
105917841,9
105917839,10
105917834,8
105917833,8
105917827,7
105917819,10
105917816,9
105917815,8
105917814,6
105917803,10
105908610,8
105908603,8
105908602,9
105908599,8
105908582,9
105908581,6
105908579,10
105908578,5
105908575,7
105908573,3
105908564,4
105908556,8
105908550,9
105908549,10
105908544,10
105908523,8
105908487,10
105908477,8
105908462,8
105908452,9
105908443,6
105908442,9
105908436,6
105908432,9
105908426,10
105908424,9
105908418,8
105908415,9
105908413,10
105908412,9
105908411,9
105908408,10
105908407,9
105908399,9
105908389,8
105908388,10
105908380,9
105908378,8
105908375,8
105908374,9
105908372,6
105908369,8
105908367,10
105908366,8
105908365,6
105908364,9
105908363,8
105908361,7
105908359,8
105908355,7
105908352,10
105908351,10
105908347,9
105908344,9
105908339,6
105908336,5
105908333,9
105908329,10
105908325,10
105908323,8
105908322,8
105908316,7
105908313,10
105908310,10
105908309,8
105908306,9
105908305,9
105908303,10
105908300,9
105908299,10
105908297,9
105908296,8
105908290,8
105908282,8
105908280,8
105908272,10
105908258,8
105908256,9
105908255,6
105908253,8
105908248,10
105908238,10
105908237,9
105908236,4
105908232,9
105908231,8
105908230,9
105908229,6
105908227,5
105908224,10
105908223,10
105908222,8
105908219,10
105908214,7
105908213,9
105908204,9
105908203,10
105908202,6
105908194,10
105908190,8
105908185,10
105908184,8
105908183,9
105908179,10
105908176,4
105908174,10
105908166,9
105908162,7
105908159,6
105908152,8
105908147,8
105908144,7
105908139,6
105908133,6
105908132,8
105908130,4
105908129,6
105908127,10
105908110,10
105908096,9
105908095,8
105908090,10
105908088,9
105908077,7
105908070,10
105908068,4
105908063,10
105908059,10
105908048,9
105908046,9
105908045,9
105908037,10
105908013,10
105908003,9
105907997,4
105907993,10
105907989,8
105907959,10
105907953,10
105907944,9
105907937,3
105907934,9
105907930,8
105907926,10
105907923,10
105907916,8
105907888,10
105907880,4
105907861,8
105907853,10
105907850,10
105907849,7
105907848,8
105907846,6
105907841,9
105907832,2
105907824,8
105907816,10
105907808,7
105907794,9
105907791,9
105907788,9
105907780,3
105907775,3
105907770,9
105907762,10
105907761,10
105907760,10
105907756,9
105907745,8
105907742,10
105907741,8
105907738,9
105907734,7
105907733,8
105907727,8
105907724,8
105907716,10
105907711,10
105907708,9
105907701,8
105907697,10
105907693,8
105907679,8
105907677,9
105907673,10
105907670,8
105907650,8
105907627,7
105907619,7
105907617,9
105907615,9
105907609,8
105907605,5
105907604,7
105907599,10
105907596,10
105907595,10
105907591,10
105907581,8
105907570,8
105907567,10
105907566,6
105907563,8
105907558,10
105907549,8
105907542,10
105907535,10
105907531,10
105907528,8
105907527,6
105907522,8
105907521,8
105907518,8
105907515,7
105907508,7
105907505,10
105907499,2
105907497,9
105907496,6
105907489,8
105907488,8
105907486,10
105907484,7
105907483,8
105907481,8
105907477,7
105907475,8
105907474,5
105907473,6
105907470,10
105907469,5
105910909,9
105910905,5
105910899,7
105910894,3
105910885,8
105910883,8
105910880,8
105910878,8
105910875,4
105910874,10
105910870,6
105910861,9
105910845,8
105910832,9
105910831,2
105910829,9
105910828,10
105910827,10
105910823,9
105910816,6
105910809,5
105910805,7
105910801,2
105910792,8
105910791,9
105910785,6
105910769,9
105910766,7
105910764,8
105910762,7
105910758,8
105910757,6
105910756,10
105910751,10
105910749,9
105910740,9
105910739,2
105910737,9
105910733,8
105910725,9
105910721,8
105910717,8
105910716,7
105910704,10
105910701,5
105910692,6
105910690,8
105910688,10
105910682,6
105910679,9
105910676,9
105910666,9
105910661,6
105910659,8
105910655,10
105910641,5
105910638,6
105910634,10
105910630,9
105910628,10
105910623,6
105910616,8
105910614,10
105910608,8
105910607,8
105910606,10
105910605,10
105910598,8
105910590,10
105910586,9
105910583,5
105910579,8
105910566,10
105910565,8
105910564,7
105910562,8
105910561,5
105910559,3
105910558,6
105910555,6
105910553,8
105910547,7
105910544,8
105910529,10
105910524,10
105910523,8
105910520,5
105910516,9
105910514,10
105910496,6
105910494,10
105910488,8
105910487,8
105910483,8
105910473,8
105910469,6
105910451,10
105910436,9
105910430,8
105910415,8
105910408,10
105910406,10
105910398,6
105910382,8
105910374,8
105910367,10
105910355,8
105910330,4
105910327,9
105910326,8
105910324,8
105910318,9
105910315,8
105910306,10
105910293,8
105910276,8
105910264,8
105910261,9
105910259,9
105910256,8
105910254,10
105910245,6
105910235,8
105910227,4
105910223,6
105910214,8
105910212,8
105910209,7
105910208,9
105910207,9
105910203,6
105910192,10
105910189,8
105910181,8
105910180,8
105910175,8
105910166,8
105910165,10
105910157,6
105910154,9
105910152,8
105910144,8
105910141,10
105910136,4
105910128,9
105910126,8
105910123,9
105910120,8
105910110,8
105910107,8
105910106,7
105910105,8
105910100,8
105910099,8
105910097,2
105910091,8
105910087,9
105910084,7
105910083,8
105910080,8
105910078,10
105910070,10
105910057,8
105910053,9
105910052,9
105910043,5
105910039,10
105910036,8
105910033,7
105910026,8
105910023,4
105910010,10
105910001,9
105909998,10
105909997,8
105909994,6
105909986,4
105909983,8
105909974,8
105909970,6
105909965,10
105909964,10
105909963,8
105909957,8
105909950,5
105909949,8
105909944,9
105909943,8
105909940,5
105909931,9
105909929,8
105909924,8
105909919,10
105909910,2
105909902,10
105909901,4
105909895,6
105909884,7
105909879,4
105909870,8
105909866,2
105909864,8
105909859,10
105909858,7
105909853,8
105909835,9
105909833,9
105909829,8
105909822,10
105909818,8
105909809,7
105909805,9
105909800,6
105909793,10
105909789,10
105909766,8
105917797,10
105917790,8
105917784,7
105917781,7
105917774,9
105917768,10
105917766,8
105917764,10
105917753,8
105917749,6
105917747,10
105917739,9
105917732,8
105917711,10
105917710,7
105917709,7
105917707,9
105917705,8
105917699,10
105917697,8
105917688,8
105917685,9
105917676,9
105917675,5
105917674,8
105917673,8
105917671,7
105917669,10
105917666,8
105917657,10
105917653,9
105917650,9
105917647,10
105917643,8
105917627,6
105917626,10
105917623,9
105917617,10
105917612,6
105917601,9
105917588,9
105917578,8
105917577,7
105917573,10
105917572,8
105917571,7
105917569,7
105917565,10
105917557,6
105917555,6
105917552,10
105917551,7
105917549,2
105917548,10
105917546,8
105917544,7
105917543,10
105917542,9
105917538,9
105917533,10
105917530,9
105917529,8
105917520,8
105917516,7
105917513,3
105917512,10
105917507,7
105917498,4
105917494,3
105917493,10
105917484,9
105917473,7
105917469,8
105917463,6
105917459,10
105917445,4
105917428,10
105917427,9
105917426,10
105917423,10
105917419,7
105917415,8
105917413,10
105917411,9
105917406,10
105917402,7
105917400,9
105917394,9
105917393,10
105917389,7
105917386,8
105917385,3
105917373,4
105917371,9
105917369,5
105917352,9
105917351,7
105917347,10
105917343,9
105917340,6
105917338,9
105917337,7
105917335,10
105917332,9
105917331,9
105917330,10
105917328,9
105917322,6
105917316,9
105917314,10
105917310,8
105917309,10
105917308,10
105917307,9
105917293,6
105917287,8
105917286,8
105917283,3
105917274,4
105917264,9
105917249,10
105917242,10
105917236,5
105917232,8
105917231,6
105917229,8
105917225,9
105917224,10
105917219,10
105917217,10
105917207,6
105917199,4
105917198,10
105917194,7
105917192,8
105917191,5
105917189,8
105917183,9
105917162,10
105917159,10
105917154,7
105917139,10
105917138,8
105917137,10
105917135,9
105917130,7
105917116,9
105917110,10
105917108,8
105917097,10
105917095,6
105917094,9
105917093,7
105917092,10
105917086,9
105917079,9
105917073,9
105917063,8
105917058,10
105917056,10
105917055,10
105917053,6
105917040,8
105917037,5
105917031,5
105917023,8
105917022,6
105917020,10
105917018,9
105917012,4
105917002,9
105916999,8
105916993,7
105916984,9
105916981,8
105916973,10
105916971,3
105916969,8
105916967,6
105916957,4
105916950,8
105916947,6
105916945,9
105916944,8
105916942,7
105916940,9
105916939,10
105916937,10
105916922,9
105916921,9
105916916,9
105916906,4
105916886,10
105916885,9
105916878,6
105916877,4
105916875,6
105916872,10
105916861,9
105916853,7
105916852,10
105916845,9
105916840,10
105916837,8
105916836,10
105916832,10
105916825,10
105916821,7
105916809,8
105916806,9
105916794,9
105916789,6
105916781,8
105916764,6
105916762,8
105916752,9
105916732,7
105916729,9
105916707,10
105916700,9
105916696,9
105916693,10
105916692,10
105916686,10
105916684,8
105916683,8
105916679,8
105916675,8
105916665,10
105916662,10
105916661,9
105916657,10
105916656,10
105916654,9
105912035,10
105912030,10
105912027,8
105912022,8
105912017,8
105912008,8
105912004,6
105911999,10
105911989,10
105911988,10
105911987,8
105911985,9
105911984,6
105911983,8
105911973,8
105911969,8
105911961,8
105911957,8
105911953,8
105911947,10
105911945,5
105911944,9
105911930,9
105911928,6
105911923,8
105911921,10
105911919,7
105911918,9
105911910,9
105911902,8
105911890,8
105911887,6
105911886,7
105911883,9
105911881,9
105911879,4
105911872,6
105911871,10
105911870,9
105911862,8
105911858,8
105911857,7
105911852,8
105911849,6
105911839,7
105911837,9
105911836,7
105911832,6
105911831,10
105911823,8
105911820,7
105911819,8
105911814,10
105911810,10
105911792,7
105911786,8
105911784,8
105911783,8
105911779,10
105911777,9
105911774,10
105911766,5
105911755,8
105911754,5
105911749,9
105911742,8
105911740,2
105911739,8
105911733,10
105911732,10
105911723,7
105911716,9
105911715,10
105911713,6
105911703,8
105911697,10
105911692,10
105911681,9
105911680,8
105911671,8
105911670,10
105911665,8
105911664,8
105911659,9
105911655,6
105911654,6
105911651,9
105911650,5
105911648,9
105911644,4
105911637,8
105911627,5
105911625,10
105911620,10
105911618,9
105911607,6
105911604,6
105911599,6
105911589,10
105911577,9
105911570,7
105911568,8
105911564,7
105911562,7
105911556,7
105911555,10
105911548,10
105911541,8
105911540,5
105911537,10
105911531,8
105911527,10
105911516,6
105911511,3
105911509,7
105911508,9
105911507,10
105911504,10
105911502,6
105911500,6
105911499,9
105911498,10
105911489,9
105911486,8
105911481,5
105911480,9
105911479,6
105911474,8
105911470,9
105911467,8
105911466,10
105911465,9
105911460,7
105911457,7
105911448,9
105911446,8
105911444,6
105911438,10
105911435,8
105911433,8
105911430,6
105911425,8
105911423,6
105911421,7
105911419,8
105911417,9
105911416,4
105911390,8
105911373,8
105911367,7
105911366,6
105911362,10
105911359,10
105911358,8
105911350,6
105911345,2
105911342,4
105911341,8
105911334,10
105911332,6
105911331,6
105911324,6
105911321,10
105911320,10
105911317,8
105911307,10
105911304,2
105911302,8
105911294,9
105911293,7
105911276,9
105911271,6
105911265,8
105911263,4
105911259,10
105911256,9
105911250,10
105911242,9
105911241,8
105911240,6
105911236,9
105911230,10
105911225,6
105911219,7
105911212,4
105911211,7
105911207,8
105911201,9
105911197,8
105911194,5
105911192,10
105911188,8
105911185,7
105911184,4
105911182,8
105911181,7
105911174,7
105911173,10
105911169,10
105911166,7
105911158,10
105911152,2
105911144,9
105911122,7
105911120,7
105911116,8
105911115,7
105911108,7
105911106,8
105911105,7
105911100,10
105911095,10
105911082,5
105911078,4
105911075,10
105911068,5
105911067,7
105911053,5
105911050,7
105911049,7
105911048,7
105911047,4
105911043,8
105911042,10
105911041,7
105911038,4
105911037,8
105911034,8
105911019,7
105911015,2
105911013,8
105911011,6
105911004,4
105911003,8
105911002,10
105911000,6
105910998,10
105910996,5
105910990,8
105910984,8
105910977,8
105910974,10
105910973,10
105910971,8
105910969,8
105910967,2
105910960,3
105910956,4
105910954,8
105910945,10
105910943,9
105910941,8
105910939,10
105910937,10
105910936,10
105910933,2
105910929,10
105910926,2
105910923,9
105910919,9
105910915,8
105910910,9
105916649,5
105916635,7
105916630,10
105916619,10
105916617,7
105916610,10
105916609,7
105916602,7
105916601,4
105916583,8
105916579,8
105916568,8
105916566,4
105916541,10
105916526,9
105916521,8
105916519,5
105916513,7
105916507,8
105916500,8
105916499,6
105916489,9
105916486,8
105916478,9
105916471,6
105916470,9
105916467,8
105916466,8
105916464,7
105916460,9
105916449,9
105916440,6
105916430,9
105916426,10
105916424,8
105916419,6
105916417,8
105916411,5
105916409,10
105916391,8
105916381,8
105916377,10
105916376,8
105916371,10
105916370,7
105916360,6
105916358,8
105916353,8
105916352,9
105916351,9
105916349,7
105916347,10
105916344,7
105916339,9
105916320,10
105916309,8
105916306,9
105916284,9
105916276,9
105916275,7
105916274,10
105916272,8
105916271,8
105916263,7
105916262,8
105916261,9
105916257,8
105916253,10
105916248,6
105916243,10
105916231,8
105916220,8
105916213,8
105916210,8
105916207,10
105916206,10
105916205,9
105916199,10
105916190,8
105916183,10
105916177,10
105916175,9
105916173,8
105916172,10
105916167,8
105916157,8
105916154,7
105916153,10
105916140,4
105916134,6
105916129,6
105916126,10
105916116,9
105916114,6
105916099,9
105916097,7
105916091,10
105916076,6
105916060,9
105916058,9
105916052,10
105916044,6
105916042,10
105916036,8
105916034,9
105916033,10
105916030,9
105916020,8
105916016,7
105916009,10
105916005,9
105916002,7
105915995,6
105915987,9
105915986,10
105915980,8
105915976,7
105915973,8
105915968,10
105915967,10
105915963,9
105915961,10
105915959,9
105915956,9
105915949,8
105915944,9
105915936,6
105915934,8
105915930,8
105915917,9
105915909,7
105915904,10
105915899,10
105915896,9
105915895,10
105915894,8
105915887,10
105915886,10
105915885,10
105915884,9
105915879,4
105915873,8
105915867,7
105915847,8
105915842,9
105915836,8
105915835,8
105915833,8
105915827,8
105915826,4
105915823,10
105915812,8
105915810,9
105915799,5
105915761,8
105915759,10
105915757,8
105915753,8
105915752,10
105915750,2
105915748,10
105915745,10
105915740,10
105915738,8
105915732,8
105915724,3
105915723,8
105915722,7
105915713,9
105915700,8
105915698,9
105915695,10
105915666,10
105915658,10
105915657,9
105915647,8
105915646,9
105915641,10
105915638,7
105915629,2
105915613,8
105915610,10
105915609,5
105915606,6
105915604,5
105915600,8
105915599,9
105915596,8
105915593,3
105915578,8
105915572,6
105915560,9
105915554,10
105915545,8
105915543,9
105915540,8
105915532,9
105915531,10
105915530,8
105915516,8
105915513,10
105812167,9
105812164,9
105812151,8
105812147,5
105812146,10
105812143,9
105812142,6
105812141,7
105812138,8
105812129,7
105812128,3
105812126,9
105812116,7
105812106,8
105812100,8
105812099,10
105812095,10
105812078,5
105812073,9
105812070,10
105812069,8
105812064,6
105812060,10
105812059,2
105812055,10
105812045,9
105812044,4
105812042,9
105812038,6
105812031,8
105812028,9
105812017,8
105812008,9
105812002,4
105812000,10
105811998,5
105811989,7
105811988,10
105811970,8
105811966,10
105811961,7
105811943,10
105811937,10
105811931,10
105811924,8
105811921,10
105811918,9
105811909,10
105811906,8
105811905,8
105811903,10
105811899,7
105811887,10
105811876,10
105811855,8
105811833,9
105811829,10
105811828,10
105811824,5
105811820,6
105811809,8
105811794,10
105811785,10
105811783,6
105811782,9
105811778,10
105811774,7
105811772,7
105811769,8
105811768,9
105811753,7
105811746,9
105811741,8
105811723,8
105811722,7
105811721,7
105811715,6
105811702,8
105811696,10
105811683,6
105811680,10
105811670,6
105811669,10
105811668,10
105811665,8
105811658,6
105811657,5
105811649,10
105811647,8
105811645,7
105811644,3
105811640,3
105811632,8
105811625,9
105811620,6
105811616,10
105811615,8
105811590,10
105811583,6
105811581,7
105811569,10
105811567,4
105811566,8
105811562,6
105811561,6
105811559,7
105811556,10
105811552,10
105811551,7
105811546,10
105811540,9
105811539,6
105811537,10
105811534,4
105811532,8
105811525,9
105811520,3
105811513,10
105811512,8
105811508,8
105811505,8
105811501,8
105811499,10
105811495,6
105811493,5
105811491,6
105811484,10
105811473,6
105811467,2
105811457,7
105811450,10
105811437,10
105811429,10
105811428,9
105811426,9
105811421,6
105811418,9
105811412,10
105811410,6
105811400,10
105811398,10
105811396,7
105811394,8
